Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2023-03-30,@ MTL,3,1,4,3,0,1,1,0,0,1,0,4,19:07,21,2023,202223,0,19:07,19:07,1147,MTL,MTL
2023-04-01,@ CBJ,0,1,1,0,0,0,0,0,0,0,0,3,15:26,17,2023,202223,0,15:26,15:26,926,CBJ,CBJ
2023-04-04,vs BUF,1,0,1,1,0,0,0,0,0,1,0,5,21:33,22,2023,202223,1,21:33,21:33,1293,BUF,BUF
2023-04-06,vs OTT,0,2,2,1,17,0,0,0,0,0,0,2,11:30,15,2023,202223,1,11:30,11:30,690,OTT,OTT
2023-04-08,@ WSH,1,2,3,3,2,0,0,0,0,1,0,7,22:35,20,2023,202223,0,22:35,22:35,1355,WSH,WSH
2023-04-10,vs TOR,0,0,0,-1,0,0,0,0,0,0,0,8,22:34,25,2023,202223,1,22:34,22:34,1354,TOR,TOR
2023-04-13,vs CAR,0,1,1,-1,12,0,0,0,0,0,0,3,20:22,22,2023,202223,1,20:22,20:22,1222,CAR,CAR
2021-10-16,@ EDM,0,1,1,-1,0,0,0,0,0,0,0,9,21:40,28,2021,202122,0,21:40,21:40,1300,EDM,EDM
2021-10-18,vs ANA,0,0,0,1,2,0,0,0,0,0,0,5,19:31,20,2021,202122,1,19:31,19:31,1171,ANA,ANA
2021-10-21,@ DET,1,0,1,2,0,0,0,0,0,0,0,2,17:00,20,2021,202122,0,17:00,17:00,1020,DET,DET
2021-10-23,@ WSH,0,0,0,0,0,0,0,0,0,0,0,2,19:15,21,2021,202122,0,19:15,19:15,1155,WSH,WSH
2021-10-25,@ NYR,0,0,0,0,0,0,0,0,0,0,0,1,13:15,18,2021,202122,0,13:15,13:15,795,NYR,NYR
2021-10-26,@ NJD,1,0,1,0,2,1,1,0,0,0,0,4,14:34,19,2021,202122,0,14:34,14:34,874,NJD,NJD
2021-10-28,@ PIT,0,1,1,1,0,0,0,0,0,0,0,2,15:30,19,2021,202122,0,15:30,15:30,930,PIT,PIT
2021-10-30,vs PHI,1,0,1,1,2,1,1,0,0,0,0,7,20:37,24,2021,202122,1,20:37,20:37,1237,PHI,PHI
2021-11-02,vs NSH,1,0,1,-1,0,1,1,0,0,0,0,6,22:41,24,2021,202122,1,22:41,22:41,1361,NSH,NSH
2021-11-04,vs DAL,1,0,1,0,4,1,1,0,0,0,0,4,19:33,21,2021,202122,1,19:33,19:33,1173,DAL,DAL
2021-11-06,vs NYR,1,3,4,3,2,0,0,0,0,0,0,2,14:57,22,2021,202122,1,14:57,14:57,897,NYR,NYR
2021-11-09,vs SJS,0,0,0,-1,0,0,0,0,0,0,0,2,20:44,22,2021,202122,1,20:44,20:44,1244,SJS,SJS
2021-11-11,@ MTL,0,0,0,-1,0,0,0,0,0,0,0,1,17:31,19,2021,202122,0,17:31,17:31,1051,MTL,MTL
2021-11-12,@ TOR,0,0,0,0,0,0,0,0,0,0,0,3,15:16,20,2021,202122,0,15:16,15:16,916,TOR,TOR
2021-11-14,@ OTT,1,0,1,1,0,1,1,0,0,0,0,4,18:25,21,2021,202122,0,18:25,18:25,1105,OTT,OTT
2021-11-16,@ PHI,0,0,0,1,6,0,0,0,0,0,0,0,18:39,23,2021,202122,0,18:39,18:39,1119,PHI,PHI
2021-11-18,@ BUF,1,2,3,2,0,0,0,0,0,0,0,4,14:36,20,2021,202122,0,14:36,14:36,876,BUF,BUF
2021-11-20,@ NYI,0,0,0,1,2,0,0,0,0,0,0,3,15:48,19,2021,202122,0,15:48,15:48,948,NYI,NYI
2021-11-21,@ BOS,0,2,2,2,0,0,0,0,0,0,0,3,16:38,20,2021,202122,0,16:38,16:38,998,BOS,BOS
2021-11-23,vs CHI,1,0,1,1,0,0,0,0,0,1,0,4,18:30,22,2021,202122,1,18:30,18:30,1110,CHI,CHI
2021-11-27,vs WPG,1,0,1,-1,2,0,0,0,0,0,0,3,18:18,23,2021,202122,1,18:18,18:18,1098,WPG,WPG
2021-11-29,vs PIT,0,0,0,0,0,0,0,0,0,0,0,2,17:11,23,2021,202122,1,17:11,17:11,1031,PIT,PIT
2021-12-02,@ LAK,1,0,1,1,2,0,0,0,0,1,0,7,19:46,22,2021,202122,0,19:46,19:46,1186,LAK,LAK
2021-12-03,@ ANA,0,0,0,1,0,0,0,0,0,0,0,4,18:22,23,2021,202122,0,18:22,18:22,1102,ANA,ANA
2021-12-05,@ VEG,0,1,1,1,4,0,0,0,0,0,0,1,18:13,22,2021,202122,0,18:13,18:13,1093,VEG,VEG
2021-12-07,@ SJS,0,1,1,0,0,0,0,0,0,0,0,3,17:48,19,2021,202122,0,17:48,17:48,1068,SJS,SJS
2021-12-09,vs CAR,0,0,0,0,2,0,0,0,0,0,0,2,21:49,27,2021,202122,1,21:49,21:49,1309,CAR,CAR
2021-12-11,vs BOS,1,0,1,-2,0,1,1,0,0,0,0,3,20:55,27,2021,202122,1,20:55,20:55,1255,BOS,BOS
2021-12-30,@ SEA,1,2,3,3,0,0,0,0,0,1,0,3,17:33,24,2021,202122,0,17:33,17:33,1053,SEA,SEA
2022-01-02,@ CHI,1,1,2,2,0,0,0,0,0,0,0,7,18:12,22,2022,202122,0,18:12,18:12,1092,CHI,CHI
2022-01-04,@ FLA,0,1,1,1,0,0,0,0,0,0,0,4,18:18,23,2022,202122,0,18:18,18:18,1098,FLA,FLA
2022-01-06,@ TBL,0,0,0,-2,0,0,0,0,0,0,0,5,17:36,22,2022,202122,0,17:36,17:36,1056,TBL,TBL
2022-01-07,@ CAR,1,1,2,-1,0,0,0,0,0,0,0,3,14:52,23,2022,202122,0,14:52,14:52,892,CAR,CAR
2022-01-13,vs OTT,1,0,1,0,0,0,0,0,0,0,0,3,16:51,21,2022,202122,1,16:51,16:51,1011,OTT,OTT
2022-01-18,vs FLA,1,2,3,2,2,0,0,0,0,0,0,3,14:39,22,2022,202122,1,14:39,14:39,879,FLA,FLA
