Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
39,2019-01-06,39,31-152,PIT,,CHI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,20:28,1,0,10,14,41.7
40,2019-01-08,40,31-154,PIT,,FLA,W,1,1,2,2,2,1,0,0,0,1,0,0,7,14.3,24,20:44,0,1,12,8,60.0
41,2019-01-11,41,31-157,PIT,@,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,26,22:05,1,0,9,8,52.9
42,2019-01-12,42,31-158,PIT,@,LAK,L,0,1,1,-1,0,0,0,0,0,0,0,1,4,0.0,27,23:46,3,1,13,10,56.5
43,2019-01-15,43,31-161,PIT,@,SJS,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,26,21:11,2,0,10,8,55.6
44,2019-01-18,44,31-164,PIT,@,ARI,W,0,1,1,-1,2,0,0,0,0,0,1,0,3,0.0,29,21:54,2,1,18,6,75.0
45,2019-01-19,45,31-165,PIT,@,VEG,L,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,25,20:41,1,1,17,10,63.0
46,2019-01-28,46,31-174,PIT,,NJD,L,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,25,20:32,1,0,13,12,52.0
47,2019-01-30,47,31-176,PIT,,TBL,W,1,0,1,1,0,1,0,0,1,0,0,0,1,100.0,26,22:00,4,0,15,10,60.0
48,2019-02-01,48,31-178,PIT,,OTT,W,0,2,2,1,0,0,0,0,0,2,0,0,5,0.0,22,21:07,2,0,13,10,56.5
49,2019-02-02,49,31-179,PIT,@,TOR,L,1,0,1,-2,0,0,1,0,0,0,0,0,3,33.3,26,20:24,1,0,5,14,26.3
50,2019-02-05,50,31-182,PIT,,CAR,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,21,22:46,3,3,12,8,60.0
51,2019-02-07,51,31-184,PIT,@,FLA,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,21:57,0,0,10,11,47.6
52,2019-02-09,52,31-186,PIT,@,TBL,L,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,32,22:37,0,0,16,12,57.1
53,2019-02-11,53,31-188,PIT,@,PHI,W,1,2,3,3,0,1,0,0,0,1,0,1,3,33.3,27,20:53,0,1,11,12,47.8
54,2019-02-13,54,31-190,PIT,,EDM,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,23,20:36,2,1,11,11,50.0
55,2019-02-16,55,31-193,PIT,,CGY,L,1,2,3,-1,0,0,1,0,0,0,2,0,5,20.0,24,21:35,2,1,12,12,50.0
56,2019-02-17,56,31-194,PIT,,NYR,W,0,3,3,1,4,0,0,0,0,3,0,0,1,0.0,24,21:41,2,0,14,9,60.9
57,2019-02-19,57,31-196,PIT,@,NJD,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,26,19:24,0,0,11,10,52.4
58,2019-02-21,58,31-198,PIT,,SJS,L,0,0,0,-1,10,0,0,0,0,0,0,0,3,0.0,23,19:08,1,1,8,12,40.0
59,2019-02-23,59,31-200,PIT,@,PHI,L-OT,1,1,2,-1,0,1,0,0,0,1,0,0,2,50.0,28,20:19,1,0,10,16,38.5
60,2019-02-26,60,31-203,PIT,@,CBJ,W,1,1,2,1,0,1,0,0,0,1,0,0,4,25.0,29,22:02,1,1,8,11,42.1
61,2019-03-01,61,31-206,PIT,@,BUF,L-OT,1,1,2,-1,0,0,1,0,0,0,1,0,3,33.3,30,22:13,1,1,16,9,64.0
62,2019-03-02,62,31-207,PIT,@,MTL,W,1,3,4,4,0,1,0,0,0,2,1,0,3,33.3,27,19:06,1,1,13,13,50.0
63,2019-03-05,63,31-210,PIT,,FLA,W,1,2,3,2,0,0,1,0,0,2,0,0,3,33.3,30,21:47,1,0,14,11,56.0
64,2019-03-07,64,31-212,PIT,,CBJ,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,27,20:35,0,1,13,8,61.9
65,2019-03-09,65,31-214,PIT,@,CBJ,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,27,20:00,0,0,12,10,54.5
66,2019-03-10,66,31-215,PIT,,BOS,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,29,21:48,1,0,11,12,47.8
67,2019-03-12,67,31-217,PIT,,WSH,W,2,0,2,1,0,1,1,0,0,0,0,0,3,66.7,29,21:25,2,1,11,15,42.3
68,2019-03-14,68,31-219,PIT,@,BUF,W,0,2,2,0,0,0,0,0,0,0,2,0,1,0.0,24,22:21,0,0,13,9,59.1
69,2019-03-16,69,31-221,PIT,,STL,L,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,23,20:51,1,1,14,8,63.6
70,2019-03-17,70,31-222,PIT,,PHI,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,33,24:11,1,1,12,10,54.5
71,2019-03-19,71,31-224,PIT,@,CAR,L-SO,0,1,1,1,2,0,0,0,0,1,0,0,4,0.0,31,20:49,0,0,15,15,50.0
72,2019-03-21,72,31-226,PIT,@,NSH,W,0,0,0,1,2,0,0,0,0,0,0,0,0,,29,23:41,0,2,20,4,83.3
73,2019-03-23,73,31-228,PIT,@,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,26,19:39,0,0,8,11,42.1
74,2019-03-25,74,31-230,PIT,@,NYR,W,0,1,1,-1,0,0,0,0,0,0,1,0,0,,25,20:04,0,2,10,11,47.6
75,2019-03-29,75,31-234,PIT,,NSH,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,24,24:31,4,0,17,14,54.8
76,2019-03-31,76,31-236,PIT,,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,22:42,0,0,21,11,65.6
77,2019-04-02,77,31-238,PIT,@,DET,L,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,25,20:46,0,0,14,5,73.7
78,2019-04-04,78,31-240,PIT,,DET,W,1,2,3,1,0,0,1,0,0,1,1,0,5,20.0,24,20:57,1,0,23,11,67.6
79,2019-04-06,79,31-242,PIT,,NYR,L-OT,1,1,2,0,0,1,0,0,0,1,0,0,3,33.3,24,22:17,0,1,15,15,50.0
1,2017-10-04,1,30-058,PIT,,STL,L-OT,1,1,2,-1,4,0,1,0,0,1,0,0,2,50.0,26,23:39,0,2,15,13,53.6
2,2017-10-05,2,30-059,PIT,@,CHI,L,0,1,1,-4,0,0,0,0,0,0,1,0,4,0.0,24,16:17,2,0,10,7,58.8
3,2017-10-07,3,30-061,PIT,,NSH,W,0,2,2,2,4,0,0,0,0,2,0,0,1,0.0,25,17:38,1,0,10,10,50.0
4,2017-10-11,4,30-065,PIT,@,WSH,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,28,20:31,1,1,14,14,50.0
5,2017-10-12,5,30-066,PIT,@,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,26,23:03,0,0,12,15,44.4
6,2017-10-14,6,30-068,PIT,,FLA,W,2,0,2,0,2,1,1,0,1,0,0,0,4,50.0,26,18:54,0,0,12,9,57.1
7,2017-10-17,7,30-071,PIT,@,NYR,W,1,0,1,0,6,1,0,0,0,0,0,0,4,25.0,26,20:16,1,1,12,8,60.0
8,2017-10-20,8,30-074,PIT,@,FLA,W,1,0,1,-2,0,0,1,0,0,0,0,0,4,25.0,29,20:43,2,1,14,18,43.8
9,2017-10-21,9,30-075,PIT,@,TBL,L,0,0,0,-1,12,0,0,0,0,0,0,0,4,0.0,22,18:01,0,0,14,7,66.7
10,2017-10-24,10,30-078,PIT,,EDM,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,24,21:59,0,0,13,5,72.2
11,2017-10-26,11,30-080,PIT,,WPG,W,0,1,1,1,0,0,0,0,0,1,0,0,7,0.0,23,21:20,1,0,15,7,68.2
12,2017-10-28,12,30-082,PIT,@,MIN,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,21:29,0,1,10,10,50.0
13,2017-10-29,13,30-083,PIT,@,WPG,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,23,19:34,0,0,10,10,50.0
14,2017-11-01,14,30-086,PIT,@,EDM,W,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,27,19:57,2,1,13,20,39.4
15,2017-11-02,15,30-087,PIT,@,CGY,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,19:30,0,0,12,12,50.0
16,2017-11-04,16,30-089,PIT,@,VAN,L,0,1,1,-3,0,0,0,0,0,0,1,0,3,0.0,24,21:38,2,1,18,10,64.3
17,2017-11-07,17,30-092,PIT,,ARI,W,0,0,0,-1,2,0,0,0,0,0,0,0,0,,27,23:15,0,0,14,15,48.3
18,2017-11-10,18,30-095,PIT,@,WSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,24,18:58,1,0,8,14,36.4
19,2017-11-11,19,30-096,PIT,@,NSH,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,29,22:39,0,0,12,10,54.5
20,2017-11-14,20,30-099,PIT,,BUF,W,1,1,2,0,0,0,1,0,0,1,0,0,5,20.0,28,23:34,1,0,19,13,59.4
21,2017-11-16,21,30-101,PIT,@,OTT,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,26,19:11,1,1,13,10,56.5
22,2017-11-18,22,30-103,PIT,,CHI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,19:28,1,0,13,14,48.1
23,2017-11-22,23,30-107,PIT,,VAN,L,0,1,1,-1,0,0,0,0,0,0,1,0,6,0.0,28,21:20,2,2,12,11,52.2
24,2017-11-24,24,30-109,PIT,@,BOS,L,1,1,2,1,0,1,0,0,0,0,1,0,2,50.0,27,21:55,0,1,13,9,59.1
25,2017-11-25,25,30-110,PIT,,TBL,W,2,1,3,0,0,0,2,0,1,0,1,0,3,66.7,24,19:56,2,0,15,10,60.0
26,2017-11-27,26,30-112,PIT,,PHI,W,1,2,3,2,0,1,0,0,1,1,1,0,5,20.0,29,25:38,0,0,16,18,47.1
27,2017-12-01,27,30-116,PIT,@,BUF,W,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,21,16:17,0,0,10,14,41.7
28,2017-12-02,28,30-117,PIT,,BUF,W,1,1,2,1,0,1,0,0,0,0,1,0,1,100.0,24,21:00,1,0,17,9,65.4
29,2017-12-05,29,30-120,PIT,,NYR,L,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,26,22:02,1,0,12,13,48.0
30,2017-12-07,30,30-122,PIT,,NYI,W,0,2,2,-1,0,0,0,0,0,0,2,0,0,,25,19:32,1,3,5,15,25.0
31,2017-12-09,31,30-124,PIT,,TOR,L,1,0,1,1,0,1,0,0,0,0,0,0,7,14.3,25,22:52,6,0,12,11,52.2
32,2017-12-11,32,30-126,PIT,,COL,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,23,20:42,0,0,11,12,47.8
33,2017-12-14,33,30-129,PIT,@,VEG,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,23:18,0,1,14,6,70.0
34,2017-12-16,34,30-131,PIT,@,ARI,W,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,25,22:14,2,0,12,8,60.0
35,2017-12-18,35,30-133,PIT,@,COL,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,24,20:47,1,0,6,12,33.3
36,2017-12-21,36,30-136,PIT,,CBJ,W,0,1,1,0,6,0,0,0,0,0,1,0,3,0.0,30,21:04,1,0,13,15,46.4
37,2017-12-23,37,30-138,PIT,,ANA,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,25,18:05,1,0,16,6,72.7
38,2017-12-27,38,30-142,PIT,,CBJ,W,0,1,1,-1,2,0,0,0,0,0,1,0,1,0.0,27,23:06,0,0,17,11,60.7
39,2017-12-29,39,30-144,PIT,@,CAR,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,20:33,1,0,15,7,68.2
40,2017-12-31,40,30-146,PIT,@,DET,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,20:01,0,0,11,9,55.0
41,2018-01-02,41,30-148,PIT,@,PHI,W,0,1,1,1,0,0,0,0,0,0,1,0,2,0.0,26,20:56,0,1,12,11,52.2
42,2018-01-04,42,30-150,PIT,,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,19:25,1,0,10,12,45.5
43,2018-01-05,43,30-151,PIT,@,NYI,W,1,3,4,3,0,1,0,0,0,2,1,0,2,50.0,23,19:22,0,0,11,10,52.4
44,2018-01-07,44,30-153,PIT,,BOS,W,0,3,3,-1,0,0,0,0,0,1,2,0,2,0.0,28,22:38,0,1,16,11,59.3
45,2018-01-13,45,30-159,PIT,,DET,W,1,1,2,0,0,0,1,0,0,0,1,0,5,20.0,27,19:47,0,0,11,7,61.1
46,2018-01-14,46,30-160,PIT,,NYR,W,1,1,2,1,0,1,0,0,0,1,0,0,4,25.0,27,20:16,0,0,13,11,54.2
47,2018-01-17,47,30-163,PIT,@,ANA,L,0,2,2,-2,0,0,0,0,0,0,2,0,2,0.0,26,22:41,0,0,10,16,38.5
48,2018-01-18,48,30-164,PIT,@,LAK,W,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,30,22:05,2,0,15,15,50.0
49,2018-01-20,49,30-166,PIT,@,SJS,L,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,28,21:44,2,1,12,13,48.0
50,2018-01-23,50,30-169,PIT,,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,29,19:05,2,2,16,6,72.7
51,2018-01-25,51,30-171,PIT,,MIN,W,0,3,3,2,0,0,0,0,0,2,1,0,1,0.0,25,17:32,0,1,9,9,50.0
52,2018-01-30,52,30-176,PIT,,SJS,W,0,1,1,2,2,0,0,0,0,1,0,0,4,0.0,28,21:41,2,1,15,13,53.6
53,2018-02-02,53,30-179,PIT,,WSH,W,0,2,2,-1,2,0,0,0,0,0,2,0,4,0.0,30,22:21,0,2,16,10,61.5
54,2018-02-03,54,30-180,PIT,@,NJD,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,27,21:38,0,1,9,8,52.9
55,2018-02-06,55,30-183,PIT,,VEG,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0.0,30,25:22,5,0,16,13,55.2
56,2018-02-09,56,30-186,PIT,@,DAL,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,30,21:09,0,1,7,15,31.8
57,2018-02-11,57,30-188,PIT,@,STL,W,2,0,2,2,0,2,0,0,0,0,0,0,3,66.7,26,17:39,1,0,17,8,68.0
58,2018-02-13,58,30-190,PIT,,OTT,W,0,3,3,2,0,0,0,0,0,3,0,0,1,0.0,28,21:23,1,2,16,14,53.3
59,2018-02-15,59,30-192,PIT,,LAK,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,25,22:03,0,0,9,14,39.1
60,2018-02-17,60,30-194,PIT,,TOR,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,25,21:25,0,0,9,15,37.5
61,2018-02-18,61,30-195,PIT,@,CBJ,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,25,19:12,0,1,4,15,21.1
62,2018-02-23,62,30-200,PIT,@,CAR,W,1,0,1,-1,0,0,1,0,0,0,0,0,3,33.3,23,18:25,2,1,6,9,40.0
63,2018-02-24,63,30-201,PIT,@,FLA,L,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,25,19:22,0,0,5,12,29.4
64,2018-02-27,64,30-204,PIT,,NJD,L,1,0,1,1,0,1,0,0,0,0,0,0,7,14.3,23,21:09,2,0,18,7,72.0
65,2018-03-01,65,30-206,PIT,@,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,23,20:49,2,0,11,18,37.9
66,2018-03-03,66,30-208,PIT,,NYI,W,1,0,1,0,0,1,0,0,1,0,0,0,7,14.3,24,19:51,1,1,8,6,57.1
67,2018-03-05,67,30-210,PIT,,CGY,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,21:08,1,0,12,6,66.7
68,2018-03-07,68,30-212,PIT,@,PHI,W,0,3,3,3,0,0,0,0,0,2,1,0,3,0.0,28,20:20,0,1,9,7,56.3
69,2018-03-10,69,30-215,PIT,@,TOR,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,22,20:47,1,0,13,12,52.0
70,2018-03-11,70,30-216,PIT,,DAL,W,0,2,2,1,0,0,0,0,0,1,1,0,2,0.0,23,21:08,0,0,9,14,39.1
71,2018-03-14,71,30-219,PIT,@,NYR,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,19:25,0,1,13,8,61.9
72,2018-03-15,72,30-220,PIT,@,MTL,W,0,1,1,-1,0,0,0,0,0,0,1,0,5,0.0,26,21:18,3,0,16,9,64.0
73,2018-03-20,73,30-225,PIT,@,NYI,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,24,17:58,1,1,12,7,63.2
74,2018-03-21,74,30-226,PIT,,MTL,W,1,1,2,1,2,1,0,0,0,1,0,0,4,25.0,27,18:12,1,0,15,12,55.6
75,2018-03-23,75,30-228,PIT,,NJD,L-OT,1,1,2,1,0,1,0,0,0,1,0,0,5,20.0,26,21:08,1,0,12,16,42.9
76,2018-03-25,76,30-230,PIT,,PHI,W,1,1,2,2,0,1,0,0,0,1,0,0,4,25.0,27,20:03,3,0,8,13,38.1
77,2018-03-27,77,30-232,PIT,@,DET,L,1,0,1,-1,0,1,0,0,0,0,0,0,4,25.0,25,19:45,0,0,13,10,56.5
78,2018-03-29,78,30-234,PIT,@,NJD,W,1,0,1,0,0,1,0,0,1,0,0,0,4,25.0,26,19:34,2,0,18,11,62.1
79,2018-03-31,79,30-236,PIT,,MTL,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,23,21:06,3,0,22,2,91.7
80,2018-04-01,80,30-237,PIT,,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,26,21:42,1,0,16,9,64.0
81,2018-04-05,81,30-241,PIT,@,CBJ,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,28,22:16,0,0,15,17,46.9
82,2018-04-06,82,30-242,PIT,,OTT,W,1,1,2,1,0,0,1,0,1,1,0,0,3,33.3,20,19:45,0,1,12,11,52.2
1,2016-10-25,1,29-079,PIT,,FLA,W,1,0,1,0,0,0,1,0,0,0,0,0,4,25.0,25,18:02,2,0,9,9,50.0
2,2016-10-27,2,29-081,PIT,,NYI,W,1,1,2,0,0,1,0,0,1,0,1,0,4,25.0,25,18:21,1,0,10,14,41.7
3,2016-10-29,3,29-083,PIT,@,PHI,W,2,0,2,1,0,1,1,0,0,0,0,0,5,40.0,29,17:56,0,0,10,9,52.6
4,2016-11-02,4,29-087,PIT,@,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,25,16:31,1,0,7,10,41.2
5,2016-11-03,5,29-088,PIT,@,LAK,L-OT,2,0,2,1,0,2,0,0,0,0,0,0,2,100.0,26,20:25,1,1,12,15,44.4
6,2016-11-05,6,29-090,PIT,@,SJS,W,2,0,2,2,0,2,0,0,0,0,0,0,4,50.0,23,16:17,0,1,11,15,42.3
7,2016-11-08,7,29-093,PIT,,EDM,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,18:32,1,0,12,16,42.9
8,2016-11-10,8,29-095,PIT,,MIN,L,1,0,1,-1,0,0,1,0,0,0,0,0,6,16.7,23,20:57,3,0,12,18,40.0
9,2016-11-12,9,29-097,PIT,,TOR,W,1,1,2,2,0,1,0,0,0,1,0,0,6,16.7,24,18:32,3,0,16,7,69.6
10,2016-11-16,10,29-101,PIT,@,WSH,L,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,26,18:03,1,0,8,18,30.8
11,2016-11-18,11,29-103,PIT,@,NYI,W,1,1,2,0,0,0,1,0,0,1,0,0,3,33.3,25,20:07,0,0,12,8,60.0
12,2016-11-19,12,29-104,PIT,@,BUF,L-SO,1,0,1,0,0,0,1,0,0,0,0,0,3,33.3,28,20:24,1,0,11,16,40.7
13,2016-11-21,13,29-106,PIT,,NYR,L,0,0,0,-4,2,0,0,0,0,0,0,0,2,0.0,26,21:40,2,0,10,13,43.5
14,2016-11-23,14,29-108,PIT,@,NYR,W,2,1,3,3,4,2,0,0,1,1,0,0,6,33.3,21,16:39,1,1,9,8,52.9
15,2016-11-25,15,29-110,PIT,@,MIN,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,19:37,1,0,15,9,62.5
16,2016-11-26,16,29-111,PIT,,NJD,W,1,0,1,-1,0,1,0,0,0,0,0,0,5,20.0,29,25:00,3,2,16,16,50.0
17,2016-11-30,17,29-115,PIT,@,NYI,L,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,24,20:22,0,0,11,17,39.3
18,2016-12-01,18,29-116,PIT,,DAL,W,1,2,3,2,0,1,0,0,1,1,1,0,4,25.0,25,19:26,1,0,12,10,54.5
19,2016-12-03,19,29-118,PIT,,DET,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,25,20:46,1,0,12,9,57.1
20,2016-12-05,20,29-120,PIT,,OTT,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,23,17:13,2,1,11,7,61.1
21,2016-12-08,21,29-123,PIT,@,FLA,W,1,1,2,2,0,1,0,0,0,1,0,0,2,50.0,24,18:39,0,0,11,14,44.0
22,2016-12-10,22,29-125,PIT,@,TBL,W,2,0,2,1,2,1,1,0,0,0,0,0,3,66.7,28,19:20,2,0,14,8,63.6
23,2016-12-12,23,29-127,PIT,,ARI,W,1,0,1,0,0,0,1,0,0,0,0,0,2,50.0,20,16:52,0,0,13,6,68.4
24,2016-12-14,24,29-129,PIT,,BOS,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,26,20:10,1,0,9,21,30.0
25,2016-12-16,25,29-131,PIT,,LAK,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,24,20:48,1,1,16,10,61.5
26,2016-12-17,26,29-132,PIT,@,TOR,L-OT,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,24,20:04,1,1,9,7,56.3
27,2016-12-20,27,29-135,PIT,,NYR,W,1,1,2,1,2,0,1,0,0,1,0,0,7,14.3,22,18:44,0,0,10,12,45.5
28,2016-12-22,28,29-137,PIT,@,CBJ,L,1,0,1,-2,0,1,0,0,0,0,0,0,5,20.0,24,18:21,1,0,3,14,17.6
29,2016-12-23,29,29-138,PIT,,NJD,W,1,0,1,-1,0,0,1,0,0,0,0,0,7,14.3,22,19:09,0,0,10,12,45.5
30,2016-12-27,30,29-142,PIT,@,NJD,W,1,2,3,2,0,1,0,0,0,1,1,0,2,50.0,22,16:48,2,0,9,12,42.9
31,2016-12-28,31,29-143,PIT,,CAR,W,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,25,18:02,0,1,16,5,76.2
32,2016-12-31,32,29-146,PIT,,MTL,W,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,26,23:00,5,0,14,14,50.0
33,2017-01-08,33,29-154,PIT,,TBL,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0.0,25,16:59,1,0,12,10,54.5
34,2017-01-11,34,29-157,PIT,@,WSH,L,0,1,1,-2,0,0,0,0,0,0,1,0,0,,24,22:50,0,0,6,19,24.0
35,2017-01-12,35,29-158,PIT,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,24,17:25,1,1,10,16,38.5
36,2017-01-14,36,29-160,PIT,@,DET,L,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,25,20:34,1,0,10,10,50.0
37,2017-01-16,37,29-162,PIT,,WSH,W,1,3,4,3,0,1,0,0,0,2,1,0,3,33.3,24,18:59,4,0,12,11,52.2
38,2017-01-18,38,29-164,PIT,@,MTL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,18:11,2,1,11,12,47.8
39,2017-01-20,39,29-166,PIT,@,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,24,17:22,0,0,9,14,39.1
40,2017-01-22,40,29-168,PIT,,BOS,W,1,2,3,3,0,0,1,0,0,2,0,0,3,33.3,23,15:00,0,1,12,6,66.7
41,2017-01-24,41,29-170,PIT,,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,27,20:58,0,0,11,18,37.9
42,2017-01-26,42,29-172,PIT,@,BOS,L,0,1,1,0,0,0,0,0,0,0,1,0,0,,26,22:19,0,1,11,17,39.3
43,2017-01-31,43,29-177,PIT,,NSH,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,27,22:11,3,0,14,18,43.8
44,2017-02-03,44,29-180,PIT,,CBJ,W,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,28,22:30,1,1,14,12,53.8
45,2017-02-04,45,29-181,PIT,@,STL,W,2,1,3,2,0,2,0,0,0,1,0,0,3,66.7,28,22:27,1,1,9,9,50.0
46,2017-02-07,46,29-184,PIT,,CGY,L-SO,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,29,22:00,2,0,18,6,75.0
47,2017-02-09,47,29-186,PIT,@,COL,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,26,19:47,1,0,12,14,46.2
48,2017-02-11,48,29-188,PIT,@,ARI,L-OT,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,29,24:41,0,0,17,19,47.2
49,2017-02-14,49,29-191,PIT,,VAN,W,0,1,1,1,0,0,0,0,0,1,0,0,6,0.0,23,19:35,2,0,11,8,57.9
50,2017-02-16,50,29-193,PIT,,WPG,W,1,2,3,1,0,1,0,0,1,1,1,0,3,33.3,26,20:57,1,0,12,13,48.0
51,2017-02-17,51,29-194,PIT,@,CBJ,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,25,18:16,1,1,8,13,38.1
52,2017-02-19,52,29-196,PIT,,DET,L,1,0,1,-2,2,1,0,0,0,0,0,0,4,25.0,24,21:44,2,0,13,13,50.0
53,2017-02-21,53,29-198,PIT,@,CAR,W,1,0,1,0,4,0,1,0,1,0,0,0,5,20.0,25,22:05,1,0,12,15,44.4
54,2017-02-25,54,29-202,PIT,,PHI,W,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,24,20:47,2,1,8,13,38.1
55,2017-02-28,55,29-205,PIT,@,DAL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,19:30,0,0,13,10,56.5
56,2017-03-01,56,29-206,PIT,@,CHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,26,19:20,2,1,13,8,61.9
57,2017-03-03,57,29-208,PIT,,TBL,W,0,2,2,1,0,0,0,0,0,1,1,0,0,,23,20:22,0,1,11,7,61.1
58,2017-03-05,58,29-210,PIT,,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,24,19:59,2,0,15,14,51.7
59,2017-03-08,59,29-213,PIT,@,WPG,W,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,24,19:18,0,0,12,9,57.1
60,2017-03-10,60,29-215,PIT,@,EDM,W,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,24,22:46,0,0,6,15,28.6
61,2017-03-11,61,29-216,PIT,@,VAN,W,0,2,2,1,0,0,0,0,0,2,0,0,9,0.0,24,22:41,0,1,13,7,65.0
62,2017-03-13,62,29-218,PIT,@,CGY,L-SO,1,1,2,2,0,1,0,0,0,1,0,0,4,25.0,29,26:11,0,1,17,10,63.0
