Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2023-03-23,@ DAL,1,0,1,1,0,0,0,0,0,0,0,7,19:10,25,2023,202223,0,19:10,19:10,1150,DAL,DAL
2023-03-25,vs WSH,0,0,0,0,0,0,0,0,0,0,0,4,22:37,27,2023,202223,1,22:37,22:37,1357,WSH,WSH
2023-03-28,@ DET,0,0,0,-1,0,0,0,0,0,0,0,2,23:31,25,2023,202223,0,23:31,23:31,1411,DET,DET
2023-03-30,vs NSH,0,0,0,0,0,0,0,0,0,0,0,9,20:53,24,2023,202223,1,20:53,20:53,1253,NSH,NSH
2023-04-01,vs BOS,0,1,1,3,0,0,0,0,0,0,0,2,22:14,23,2023,202223,1,22:14,22:14,1334,BOS,BOS
2023-04-02,vs PHI,0,2,2,1,2,0,0,0,0,0,0,3,21:26,22,2023,202223,1,21:26,21:26,1286,PHI,PHI
2023-04-04,@ NJD,0,0,0,-1,0,0,0,0,0,0,0,3,18:27,23,2023,202223,0,18:27,18:27,1107,NJD,NJD
2023-04-06,vs MIN,0,0,0,1,0,0,0,0,0,0,0,0,17:59,24,2023,202223,1,17:59,17:59,1079,MIN,MIN
2023-04-08,@ DET,2,1,3,2,0,1,1,0,0,1,0,4,19:13,23,2023,202223,0,19:13,19:13,1153,DET,DET
2023-04-11,vs CHI,0,0,0,-2,0,0,0,0,0,0,0,8,23:09,23,2023,202223,1,23:09,23:09,1389,CHI,CHI
2023-04-13,@ CBJ,0,2,2,0,0,0,0,0,0,0,0,1,18:11,20,2023,202223,0,18:11,18:11,1091,CBJ,CBJ
2021-10-30,vs NJD,0,0,0,-3,0,0,0,0,0,0,0,2,19:16,23,2021,202122,1,19:16,19:16,1156,NJD,NJD
2021-11-14,@ WSH,0,0,0,-1,2,0,0,0,0,0,0,1,16:57,20,2021,202122,0,16:57,16:57,1017,WSH,WSH
2021-11-16,vs BUF,0,1,1,-2,0,0,0,0,0,0,0,2,18:53,21,2021,202122,1,18:53,18:53,1133,BUF,BUF
2021-11-18,@ MTL,1,0,1,1,0,0,0,0,0,1,0,3,16:03,20,2021,202122,0,16:03,16:03,963,MTL,MTL
2021-11-20,@ TOR,0,0,0,1,0,0,0,0,0,0,0,2,17:44,23,2021,202122,0,17:44,17:44,1064,TOR,TOR
2021-11-22,@ WPG,0,0,0,1,0,0,0,0,0,0,0,3,19:40,24,2021,202122,0,19:40,19:40,1180,WPG,WPG
2021-11-24,vs VAN,0,0,0,0,0,0,0,0,0,0,0,4,20:47,23,2021,202122,1,20:47,20:47,1247,VAN,VAN
