Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
10,2018-10-25,10,20-318,CGY,,PIT,L,0,0,0,-4,0,0,0,0,0,0,0,0,1,0.0,21,15:36,1,0,0,0,
11,2018-10-27,11,20-320,CGY,,WSH,L-SO,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,26,19:17,0,1,0,0,
12,2018-10-29,12,20-322,CGY,@,TOR,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,23,20:14,1,0,0,0,
13,2018-10-30,13,20-323,CGY,@,BUF,W,1,0,1,1,4,1,0,0,0,0,0,0,4,25.0,24,19:16,0,0,0,0,
14,2018-11-01,14,20-325,CGY,,COL,W,0,3,3,2,0,0,0,0,0,3,0,0,2,0.0,24,18:25,2,0,0,0,
15,2018-11-03,15,20-327,CGY,,CHI,W,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,25,19:36,0,0,0,0,
16,2018-11-07,16,20-331,CGY,@,ANA,L,1,0,1,-1,2,0,1,0,0,0,0,0,4,25.0,24,20:30,1,0,0,0,
17,2018-11-10,17,20-334,CGY,@,LAK,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,15:07,2,0,0,0,
18,2018-11-11,18,20-335,CGY,@,SJS,L,0,0,0,-3,0,0,0,0,0,0,0,0,0,,17,15:24,1,2,0,0,
19,2018-11-15,19,20-339,CGY,,MTL,L,2,0,2,0,0,1,1,0,0,0,0,0,6,33.3,21,17:17,1,0,0,0,
20,2018-11-17,20,20-341,CGY,,EDM,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,17:33,1,0,0,0,
21,2018-11-19,21,20-343,CGY,,VEG,W,2,2,4,1,0,1,1,0,0,1,1,0,2,100.0,17,13:21,0,0,0,0,
22,2018-11-21,22,20-345,CGY,,WPG,W,1,1,2,2,2,1,0,0,0,1,0,0,3,33.3,21,15:28,1,0,0,0,
23,2018-11-23,23,20-347,CGY,@,VEG,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,17:39,2,0,0,0,
24,2018-11-25,24,20-349,CGY,@,ARI,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,21,15:26,0,0,0,0,
25,2018-11-28,25,20-352,CGY,,DAL,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,18:41,0,0,0,0,
26,2018-11-30,26,20-354,CGY,,LAK,W,0,2,2,2,0,0,0,0,0,1,1,0,2,0.0,22,18:27,1,0,0,0,
27,2018-12-02,27,20-356,CGY,@,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,16:34,2,0,0,0,
28,2018-12-04,28,20-358,CGY,@,CBJ,W,1,2,3,1,0,0,1,0,0,1,1,0,2,50.0,26,18:13,1,0,0,0,
29,2018-12-06,29,20-360,CGY,,MIN,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,16:12,1,0,0,0,
30,2018-12-08,30,20-362,CGY,,NSH,W,0,1,1,-1,0,0,0,0,0,1,0,0,0,,19,15:03,1,0,0,0,
31,2018-12-09,31,20-363,CGY,@,EDM,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,14:56,2,0,0,0,
32,2018-12-12,32,21-001,CGY,,PHI,W,0,4,4,3,0,0,0,0,0,3,1,0,7,0.0,19,17:43,0,0,0,0,
33,2018-12-15,33,21-004,CGY,@,MIN,W,1,0,1,1,5,1,0,0,1,0,0,0,3,33.3,23,19:05,0,0,2,0,100.0
34,2018-12-16,34,21-005,CGY,@,STL,W,1,1,2,0,2,0,1,0,0,0,1,0,6,16.7,22,18:07,0,0,1,2,33.3
35,2018-12-18,35,21-007,CGY,@,DAL,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,23,23:46,0,0,0,0,
36,2018-12-20,36,21-009,CGY,,TBL,L-SO,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,25,17:11,0,0,0,0,
37,2018-12-22,37,21-011,CGY,,STL,L,1,0,1,0,0,0,1,0,0,0,0,0,1,100.0,26,20:49,0,1,0,0,
38,2018-12-27,38,21-016,CGY,@,WPG,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,16:58,2,0,0,0,
39,2018-12-29,39,21-018,CGY,,VAN,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,19:15,2,0,0,0,
40,2018-12-31,40,21-020,CGY,,SJS,W,2,2,4,3,10,1,1,0,0,2,0,0,5,40.0,24,20:17,1,0,0,0,
41,2019-01-02,41,21-022,CGY,@,DET,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,24,15:23,0,0,0,0,
42,2019-01-03,42,21-023,CGY,@,BOS,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,17:53,1,0,0,0,
43,2019-01-05,43,21-025,CGY,@,PHI,W,1,1,2,2,0,1,0,0,0,1,0,0,4,25.0,22,16:29,1,0,0,0,
44,2019-01-07,44,21-027,CGY,@,CHI,W,0,1,1,-2,2,0,0,0,0,0,1,0,1,0.0,20,17:35,0,0,0,0,
45,2019-01-09,45,21-029,CGY,,COL,W,1,0,1,2,0,1,0,0,0,0,0,0,1,100.0,24,17:36,1,0,0,0,
46,2019-01-11,46,21-031,CGY,,FLA,W,1,0,1,2,0,1,0,0,0,0,0,0,3,33.3,25,19:13,1,0,0,1,0.0
47,2019-01-13,47,21-033,CGY,,ARI,W,2,0,2,2,0,2,0,0,0,0,0,0,4,50.0,18,14:39,4,0,0,0,
48,2019-01-16,48,21-036,CGY,,BUF,L-OT,1,0,1,-3,0,0,1,0,0,0,0,0,3,33.3,24,20:21,2,1,0,0,
49,2019-01-18,49,21-038,CGY,,DET,W,0,1,1,1,2,0,0,0,0,1,0,0,7,0.0,19,14:05,0,0,0,0,
50,2019-01-19,50,21-039,CGY,@,EDM,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,18,14:42,1,0,0,0,
51,2019-01-22,51,21-042,CGY,,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,14:34,1,1,0,0,
52,2019-02-01,52,21-052,CGY,@,WSH,L,0,0,0,0,5,0,0,0,0,0,0,0,4,0.0,19,16:00,1,0,0,0,
53,2019-02-03,53,21-054,CGY,@,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,18:38,1,0,0,0,
54,2019-02-07,54,21-058,CGY,,SJS,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,18:21,0,0,0,0,
55,2019-02-09,55,21-060,CGY,@,VAN,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,21,17:50,1,0,0,0,
56,2019-02-12,56,21-063,CGY,@,TBL,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,19,18:31,1,0,0,0,
57,2019-02-14,57,21-065,CGY,@,FLA,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,21,17:19,2,1,0,0,
58,2019-02-16,58,21-067,CGY,@,PIT,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,23,22:19,1,0,0,0,
59,2019-02-18,59,21-069,CGY,,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,21,18:10,1,0,1,0,100.0
60,2019-02-20,60,21-071,CGY,,NYI,W,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,17:39,1,0,1,1,50.0
61,2019-02-22,61,21-073,CGY,,ANA,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,19,15:23,2,0,0,0,
62,2019-02-24,62,21-075,CGY,@,OTT,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,19,16:46,1,1,0,1,0.0
63,2019-02-26,63,21-077,CGY,@,NYI,W,1,0,1,-1,0,0,1,0,0,0,0,0,3,33.3,20,19:08,5,0,0,0,
64,2019-02-27,64,21-078,CGY,@,NJD,W,0,1,1,-1,0,0,0,0,0,0,1,0,3,0.0,18,14:57,1,0,0,0,
65,2019-03-02,65,21-081,CGY,,MIN,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,23,18:13,3,0,0,0,
66,2019-03-04,66,21-083,CGY,,TOR,L,1,0,1,-1,2,0,1,0,0,0,0,0,2,50.0,22,15:17,4,0,0,0,
67,2019-03-06,67,21-085,CGY,@,VEG,L,0,1,1,0,4,0,0,0,0,1,0,0,5,0.0,22,16:29,2,0,0,0,
68,2019-03-07,68,21-086,CGY,@,ARI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,19:39,1,0,0,1,0.0
69,2019-03-10,69,21-089,CGY,,VEG,W,3,1,4,3,0,3,0,0,0,1,0,0,3,100.0,22,15:22,2,0,0,0,
70,2019-03-12,70,21-091,CGY,,NJD,W,1,0,1,-1,0,1,0,0,0,0,0,0,5,20.0,19,17:24,1,1,0,0,
71,2019-03-15,71,21-094,CGY,,NYR,W,2,3,5,5,0,2,0,0,1,3,0,0,5,40.0,22,19:07,3,0,0,0,
72,2019-03-16,72,21-095,CGY,@,WPG,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,19:27,1,0,0,0,
73,2019-03-19,73,21-098,CGY,,CBJ,W,1,0,1,2,0,1,0,0,0,0,0,0,3,33.3,23,18:30,6,0,0,0,
74,2019-03-21,74,21-100,CGY,,OTT,W,1,1,2,2,2,1,0,0,0,1,0,0,4,25.0,22,18:32,5,1,0,0,
75,2019-03-23,75,21-102,CGY,@,VAN,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,17:22,2,0,0,0,
76,2019-03-25,76,21-104,CGY,,LAK,L,0,0,0,-2,2,0,0,0,0,0,0,0,0,,18,17:37,3,0,0,0,
77,2019-03-27,77,21-106,CGY,,DAL,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,18:10,0,0,0,0,
78,2019-03-29,78,21-108,CGY,,ANA,W,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,18,15:56,1,0,0,0,
79,2019-03-31,79,21-110,CGY,@,SJS,W,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,21,17:08,1,0,0,0,
80,2019-04-03,80,21-113,CGY,@,ANA,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,17,19:34,0,0,1,1,50.0
1,2017-10-04,1,19-297,CGY,@,EDM,L,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,20,16:01,1,0,0,0,
2,2017-10-07,2,19-300,CGY,,WPG,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,22,16:04,1,0,0,0,
3,2017-10-09,3,19-302,CGY,@,ANA,W,0,1,1,1,2,0,0,0,0,1,0,0,1,0.0,19,14:36,1,0,0,0,
4,2017-10-11,4,19-304,CGY,@,LAK,W,2,0,2,1,2,1,1,0,0,0,0,0,8,25.0,18,16:34,0,0,0,0,
5,2017-10-13,5,19-306,CGY,,OTT,L,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,16,13:35,0,0,0,0,
6,2017-10-14,6,19-307,CGY,@,VAN,W,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,15,14:09,2,0,0,0,
7,2017-10-19,7,19-312,CGY,,CAR,L,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,16,13:00,0,0,0,0,
8,2017-10-21,8,19-314,CGY,,MIN,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,17:44,1,0,0,0,
9,2017-10-24,9,19-317,CGY,@,NSH,W,1,0,1,1,0,1,0,0,0,0,0,0,5,20.0,20,15:51,0,0,0,0,
10,2017-10-25,10,19-318,CGY,@,STL,L,0,2,2,-1,0,0,0,0,0,2,0,0,2,0.0,20,17:31,3,1,0,0,
11,2017-10-27,11,19-320,CGY,,DAL,L,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,25,19:00,0,0,0,0,
12,2017-10-29,12,19-322,CGY,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,17:07,0,1,0,0,
13,2017-11-02,13,19-326,CGY,,PIT,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,23,20:04,0,1,0,0,
14,2017-11-05,14,19-329,CGY,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,18:02,0,0,0,0,
15,2017-11-07,15,19-331,CGY,,VAN,L,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,19,15:25,1,0,0,0,
16,2017-11-09,16,19-333,CGY,,DET,W,1,0,1,1,0,1,0,0,1,0,0,0,6,16.7,20,15:57,0,0,0,0,
17,2017-11-13,17,19-337,CGY,,STL,W,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,21,17:36,1,0,0,0,
18,2017-11-15,18,19-339,CGY,@,DET,L,0,0,0,-1,15,0,0,0,0,0,0,0,0,,17,14:02,2,0,0,0,
19,2017-11-20,19,19-344,CGY,@,WSH,W,0,2,2,0,0,0,0,0,0,0,2,0,0,,16,13:41,0,1,0,0,
20,2017-11-22,20,19-346,CGY,@,CBJ,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,16,15:05,0,0,0,0,
21,2017-11-24,21,19-348,CGY,@,DAL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,14:21,2,0,1,0,100.0
22,2017-11-25,22,19-349,CGY,@,COL,W,0,1,1,1,0,0,0,0,0,0,1,0,2,0.0,20,16:35,0,1,0,0,
23,2017-11-28,23,19-352,CGY,,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,22,18:38,1,0,0,1,0.0
24,2017-11-30,24,19-354,CGY,,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,17,15:28,2,0,0,0,
25,2017-12-02,25,19-356,CGY,,EDM,L,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,19,16:23,0,2,0,0,
26,2017-12-04,26,19-358,CGY,,PHI,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,21,16:10,0,0,0,1,0.0
27,2017-12-06,27,19-360,CGY,@,TOR,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,16:03,1,1,0,0,
28,2017-12-09,28,19-363,CGY,,VAN,W,2,0,2,2,0,2,0,0,0,0,0,0,5,40.0,20,16:02,2,0,0,0,
29,2017-12-12,29,20-001,CGY,@,MIN,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,16:39,0,0,0,0,
30,2017-12-14,30,20-003,CGY,,SJS,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,22,14:59,2,0,0,0,
31,2017-12-16,31,20-005,CGY,,NSH,L,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,23,19:47,0,0,0,0,
32,2017-12-17,32,20-006,CGY,@,VAN,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,18,16:37,1,0,0,0,
33,2017-12-20,33,20-009,CGY,,STL,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,18,17:08,4,0,0,0,
34,2017-12-22,34,20-011,CGY,,MTL,L,1,0,1,-1,0,0,1,0,0,0,0,0,1,100.0,19,19:32,3,0,0,0,
35,2017-12-28,35,20-017,CGY,@,SJS,L-SO,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,24,20:30,3,1,1,0,100.0
36,2017-12-29,36,20-018,CGY,@,ANA,L,0,0,0,-1,7,0,0,0,0,0,0,0,3,0.0,22,18:43,0,0,1,0,100.0
37,2017-12-31,37,20-020,CGY,,CHI,W,2,0,2,0,0,0,2,0,0,0,0,0,5,40.0,21,17:34,1,0,1,2,33.3
38,2018-01-04,38,20-024,CGY,,LAK,W,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,23,18:33,6,0,0,0,
39,2018-01-06,39,20-026,CGY,,ANA,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,24,20:22,2,0,0,0,
40,2018-01-09,40,20-029,CGY,@,MIN,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,20,14:47,1,1,0,0,
41,2018-01-11,41,20-031,CGY,@,TBL,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,19,15:11,0,0,0,0,
42,2018-01-12,42,20-032,CGY,@,FLA,W,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,19,16:08,0,0,0,0,
43,2018-01-14,43,20-034,CGY,@,CAR,W,1,1,2,1,2,0,1,0,0,1,0,0,3,33.3,18,14:33,2,1,1,0,100.0
44,2018-01-20,44,20-040,CGY,,WPG,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,18:27,0,1,0,0,
45,2018-01-22,45,20-042,CGY,,BUF,L-OT,1,0,1,0,0,0,1,0,0,0,0,0,6,16.7,19,19:21,0,0,0,0,
46,2018-01-24,46,20-044,CGY,,LAK,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,18:58,2,1,0,0,
47,2018-01-25,47,20-045,CGY,@,EDM,L-SO,2,0,2,2,0,2,0,0,0,0,0,0,2,100.0,24,19:00,2,0,0,0,
48,2018-01-30,48,20-050,CGY,,VEG,L,1,0,1,-2,0,1,0,0,0,0,0,0,1,100.0,23,17:59,0,0,0,0,
49,2018-02-01,49,20-052,CGY,,TBL,L,0,1,1,0,5,0,0,0,0,1,0,0,3,0.0,18,15:59,0,0,0,0,
50,2018-02-03,50,20-054,CGY,,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,20:06,2,0,0,0,
51,2018-02-06,51,20-057,CGY,@,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,17:22,4,1,0,0,
52,2018-02-08,52,20-059,CGY,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,19:03,0,0,0,0,
53,2018-02-09,53,20-060,CGY,@,NYR,L,1,0,1,-1,0,0,1,0,0,0,0,0,5,20.0,19,17:01,1,0,0,0,
54,2018-02-11,54,20-062,CGY,@,NYI,W,2,0,2,2,0,2,0,0,1,0,0,0,6,33.3,18,20:55,0,0,0,0,
55,2018-02-13,55,20-064,CGY,@,BOS,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,18,15:54,2,0,0,1,0.0
56,2018-02-15,56,20-066,CGY,@,NSH,W,1,1,2,1,0,0,1,0,0,1,0,0,1,100.0,20,16:02,1,0,1,1,50.0
57,2018-02-17,57,20-068,CGY,,FLA,L,0,1,1,-1,0,0,0,0,0,0,1,0,1,0.0,23,20:23,0,0,0,1,0.0
58,2018-02-19,58,20-070,CGY,,BOS,L-OT,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,23,19:05,1,0,0,0,
59,2018-02-21,59,20-072,CGY,@,VEG,L,1,0,1,0,4,0,1,0,0,0,0,0,5,20.0,22,17:54,3,0,0,0,
60,2018-02-22,60,20-073,CGY,@,ARI,W,1,0,1,0,4,1,0,0,0,0,0,0,3,33.3,19,18:11,3,0,0,0,
61,2018-02-24,61,20-075,CGY,,COL,W,0,2,2,1,0,0,0,0,0,1,1,0,3,0.0,18,17:25,0,0,0,0,
62,2018-02-27,62,20-078,CGY,@,DAL,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,16,19:42,2,0,1,0,100.0
63,2018-02-28,63,20-079,CGY,@,COL,L,0,1,1,0,6,0,0,0,0,1,0,0,5,0.0,21,19:45,2,0,0,1,0.0
64,2018-03-02,64,20-081,CGY,,NYR,L,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,20,19:28,1,0,0,0,
65,2018-03-05,65,20-084,CGY,@,PIT,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,19,17:31,4,1,0,1,0.0
66,2018-03-07,66,20-086,CGY,@,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,20,16:19,2,0,0,0,
67,2018-03-09,67,20-088,CGY,@,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,19:05,1,1,0,0,
68,2018-03-11,68,20-090,CGY,,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,20:21,1,0,0,1,0.0
1,2016-10-12,1,18-306,CGY,@,EDM,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,20,12:30,2,0,0,0,
2,2016-10-14,2,18-308,CGY,,EDM,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,17,13:33,0,0,0,0,
3,2016-10-15,3,18-309,CGY,@,VAN,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,16,11:42,0,2,0,0,
4,2016-10-18,4,18-312,CGY,,BUF,W,1,0,1,0,2,1,0,0,0,0,0,0,1,100.0,16,10:39,2,0,0,0,
5,2016-10-20,5,18-314,CGY,,CAR,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,11:12,0,0,0,0,
6,2016-10-25,6,18-319,CGY,@,STL,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,19,13:34,1,0,0,0,
7,2016-10-28,7,18-322,CGY,,OTT,W,0,1,1,2,2,0,0,0,0,1,0,0,0,,12,9:33,0,0,0,0,
8,2016-10-30,8,18-324,CGY,,WSH,L,0,1,1,1,0,0,0,0,0,1,0,0,0,,17,10:58,2,0,1,1,50.0
9,2016-11-01,9,18-326,CGY,@,CHI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,13:32,2,0,0,0,
10,2016-11-03,10,18-328,CGY,@,SJS,W,2,0,2,2,2,2,0,0,1,0,0,0,3,66.7,22,16:10,2,0,0,0,
11,2016-11-05,11,18-330,CGY,@,LAK,L,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,21,16:35,1,1,0,0,
12,2016-11-06,12,18-331,CGY,@,ANA,L,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,15,11:17,1,0,0,0,
13,2016-11-15,13,18-340,CGY,@,MIN,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,17:52,1,1,0,1,0.0
14,2016-11-16,14,18-341,CGY,,ARI,W,1,0,1,0,2,1,0,0,0,0,0,0,2,50.0,23,17:08,1,0,0,1,0.0
15,2016-11-18,15,18-343,CGY,,CHI,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,24,19:40,0,0,0,1,0.0
16,2016-11-20,16,18-345,CGY,@,DET,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,18:44,1,0,0,0,
17,2016-11-21,17,18-346,CGY,@,BUF,L,1,1,2,2,2,1,0,0,0,1,0,0,5,20.0,18,15:52,3,0,0,1,0.0
18,2016-11-23,18,18-348,CGY,@,CBJ,W,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,19,15:56,0,0,0,0,
19,2016-11-25,19,18-350,CGY,@,BOS,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,15:04,1,0,0,0,
20,2016-11-27,20,18-352,CGY,@,PHI,L,1,0,1,0,18,0,1,0,0,0,0,0,2,50.0,16,11:29,2,0,0,0,
21,2016-11-28,21,18-353,CGY,@,NYI,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,14:30,1,0,0,0,
22,2016-11-30,22,18-355,CGY,,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,14:26,0,0,0,0,
23,2016-12-02,23,18-357,CGY,,MIN,W,0,1,1,0,4,0,0,0,0,0,1,0,1,0.0,26,18:16,1,1,0,0,
24,2016-12-04,24,18-359,CGY,,ANA,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,23,15:34,1,0,0,0,
25,2016-12-06,25,18-361,CGY,@,DAL,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,21,14:55,0,2,1,0,100.0
26,2016-12-08,26,18-363,CGY,@,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,24,17:41,0,0,1,0,100.0
27,2016-12-10,27,18-365,CGY,,WPG,W,0,3,3,2,0,0,0,0,0,2,1,0,0,,18,13:28,0,0,1,0,100.0
28,2016-12-14,28,19-003,CGY,,TBL,L,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,15,10:15,3,0,0,0,
29,2016-12-16,29,19-005,CGY,,CBJ,L,0,0,0,0,7,0,0,0,0,0,0,0,3,0.0,16,13:23,2,0,0,0,
30,2016-12-19,30,19-008,CGY,@,ARI,W,0,2,2,1,0,0,0,0,0,1,1,0,3,0.0,20,14:26,1,0,0,0,
31,2016-12-20,31,19-009,CGY,@,SJS,L,0,1,1,-1,2,0,0,0,0,1,0,0,0,,18,14:06,1,0,0,0,
32,2016-12-23,32,19-012,CGY,,VAN,W,1,0,1,2,0,1,0,0,0,0,0,0,5,20.0,23,16:37,0,0,0,0,
33,2016-12-27,33,19-016,CGY,@,COL,W,0,1,1,2,2,0,0,0,0,1,0,0,1,0.0,15,11:36,1,0,0,0,
34,2016-12-29,34,19-018,CGY,,ANA,L,0,1,1,1,0,0,0,0,0,1,0,0,0,,20,14:28,0,1,0,1,0.0
35,2016-12-31,35,19-020,CGY,,ARI,W,0,1,1,-1,6,0,0,0,0,0,1,0,1,0.0,15,10:26,0,0,0,0,
36,2017-01-04,36,19-024,CGY,,COL,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,20,13:51,1,1,0,1,0.0
37,2017-01-06,37,19-026,CGY,@,VAN,L,0,1,1,1,2,0,0,0,0,1,0,0,0,,21,16:39,1,0,0,0,
38,2017-01-07,38,19-027,CGY,,VAN,W,0,1,1,1,2,0,0,0,0,1,0,0,4,0.0,19,15:40,2,1,0,1,0.0
39,2017-01-09,39,19-029,CGY,@,WPG,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,15:26,3,0,0,0,
40,2017-01-11,40,19-031,CGY,,SJS,W,1,1,2,2,2,0,1,0,0,1,0,0,5,20.0,24,15:26,1,0,0,0,
41,2017-01-13,41,19-033,CGY,,NJD,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,16:18,1,0,0,0,
42,2017-01-14,42,19-034,CGY,@,EDM,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,14:14,0,1,0,0,
43,2017-01-17,43,19-037,CGY,,FLA,W,0,2,2,-1,0,0,0,0,0,1,1,0,1,0.0,18,12:22,1,0,0,0,
44,2017-01-19,44,19-039,CGY,,NSH,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,19,15:40,1,0,0,0,
45,2017-01-21,45,19-041,CGY,,EDM,L,1,0,1,-1,14,0,1,0,0,0,0,0,2,50.0,16,11:46,2,0,1,1,50.0
46,2017-01-23,46,19-043,CGY,@,TOR,L,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,20,16:53,3,0,0,0,
47,2017-01-24,47,19-044,CGY,@,MTL,L,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,19,13:00,2,0,0,0,
48,2017-01-26,48,19-046,CGY,@,OTT,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,11:35,0,0,0,0,
49,2017-02-01,49,19-052,CGY,,MIN,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,18,13:28,1,0,0,1,0.0
50,2017-02-03,50,19-054,CGY,@,NJD,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,14:06,0,0,0,0,
51,2017-02-05,51,19-056,CGY,@,NYR,L,1,1,2,1,0,1,0,0,0,0,1,0,3,33.3,21,16:32,1,0,0,0,
52,2017-02-07,52,19-058,CGY,@,PIT,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,21,15:41,2,0,0,1,0.0
53,2017-02-13,53,19-064,CGY,,ARI,L,0,0,0,-3,0,0,0,0,0,0,0,0,0,,18,15:26,0,0,1,0,100.0
