Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
63,2020-02-27,63,26-350,VAN,@,OTT,L,1,1,2,-2,2,0,1,0,0,1,0,0,3,33.3,27,19:12,2,2,9,6,60.0
64,2020-02-29,64,26-352,VAN,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,25,20:44,1,1,6,3,66.7
65,2020-03-01,65,26-353,VAN,@,CBJ,L,1,2,3,1,0,1,0,0,0,1,1,0,5,20.0,25,20:55,1,0,7,6,53.8
66,2020-03-04,66,26-356,VAN,,ARI,L,0,1,1,-1,0,0,0,0,0,0,1,0,3,0.0,27,22:38,4,0,12,4,75.0
67,2020-03-06,67,26-358,VAN,,COL,W,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,26,22:49,2,1,7,5,58.3
68,2020-03-08,68,26-360,VAN,,CBJ,L,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,29,24:56,3,0,4,10,28.6
69,2020-03-10,69,26-362,VAN,,NYI,W,0,1,1,0,2,0,0,0,0,0,1,0,1,0.0,31,23:00,5,1,12,5,70.6
1,2018-10-06,1,25-206,TBL,,FLA,W,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,23,18:42,3,0,5,2,71.4
2,2018-10-11,2,25-211,TBL,,VAN,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,18,15:52,3,0,3,4,42.9
3,2018-10-13,3,25-213,TBL,,CBJ,W,1,2,3,-1,0,0,1,0,0,0,2,0,3,33.3,19,14:16,2,0,7,4,63.6
4,2018-10-16,4,25-216,TBL,,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,17,12:01,0,0,4,2,66.7
5,2018-10-18,5,25-218,TBL,,DET,W,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,20,13:33,3,1,3,4,42.9
6,2018-10-20,6,25-220,TBL,@,MIN,L-OT,1,1,2,-1,0,0,1,0,0,1,0,0,2,50.0,18,15:48,0,0,6,3,66.7
7,2018-10-21,7,25-221,TBL,@,CHI,W,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,15,12:36,1,1,3,2,60.0
8,2018-10-24,8,25-224,TBL,@,COL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,14:28,0,0,4,4,50.0
9,2018-10-26,9,25-226,TBL,@,VEG,W,1,0,1,0,0,0,1,0,1,0,0,0,3,33.3,18,13:57,5,1,5,5,50.0
10,2018-10-27,10,25-227,TBL,@,ARI,L,0,0,0,-4,0,0,0,0,0,0,0,0,0,,17,14:16,0,0,3,5,37.5
11,2018-10-30,11,25-230,TBL,,NJD,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,24,17:07,0,0,3,3,50.0
12,2018-11-01,12,25-232,TBL,,NSH,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,20,17:26,4,0,4,5,44.4
13,2018-11-03,13,25-234,TBL,@,MTL,W,1,0,1,3,0,1,0,0,1,0,0,0,3,33.3,18,15:56,1,0,3,3,50.0
14,2018-11-04,14,25-235,TBL,@,OTT,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,16:55,3,1,7,3,70.0
15,2018-11-06,15,25-237,TBL,,EDM,W,0,1,1,1,2,0,0,0,0,0,1,0,2,0.0,20,16:12,1,0,7,8,46.7
16,2018-11-08,16,25-239,TBL,,NYI,W,1,1,2,2,0,1,0,0,0,1,0,0,4,25.0,19,15:11,3,1,2,3,40.0
17,2018-11-10,17,25-241,TBL,,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,16:29,1,0,2,4,33.3
18,2018-11-13,18,25-244,TBL,@,BUF,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,21:33,1,1,6,2,75.0
19,2018-11-15,19,25-246,TBL,@,PIT,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,20,16:46,0,0,1,1,50.0
20,2018-11-17,20,25-248,TBL,@,PHI,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,21,18:02,3,1,1,2,33.3
21,2018-11-19,21,25-250,TBL,@,NSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,21,18:35,0,1,1,9,10.0
22,2018-11-21,22,25-252,TBL,,FLA,W,0,3,3,4,0,0,0,0,0,2,1,0,1,0.0,20,16:46,1,0,3,2,60.0
23,2018-11-23,23,25-254,TBL,,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,15:45,1,0,4,2,66.7
24,2018-11-25,24,25-256,TBL,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,21:06,0,1,8,9,47.1
25,2018-11-27,25,25-258,TBL,,ANA,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,18:37,2,0,3,6,33.3
26,2018-11-29,26,25-260,TBL,,BUF,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,17,11:50,3,0,4,1,80.0
27,2018-12-01,27,25-262,TBL,@,FLA,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,15,12:52,2,0,1,3,25.0
28,2018-12-03,28,25-264,TBL,@,NJD,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,15,10:40,0,1,2,3,40.0
29,2018-12-04,29,25-265,TBL,@,DET,W,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,17,11:56,4,0,1,3,25.0
30,2018-12-06,30,25-267,TBL,,BOS,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,12:57,2,0,2,3,40.0
31,2018-12-08,31,25-269,TBL,,COL,W,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0,16,11:27,2,0,2,3,40.0
32,2018-12-10,32,25-271,TBL,,NYR,W,0,2,2,1,0,0,0,0,0,1,1,0,1,0.0,21,20:19,2,0,5,5,50.0
33,2018-12-13,33,25-274,TBL,,TOR,W,0,2,2,1,0,0,0,0,0,1,1,0,1,0.0,15,11:54,1,0,2,5,28.6
34,2018-12-16,34,25-277,TBL,@,WPG,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,13:22,2,0,3,4,42.9
35,2018-12-18,35,25-279,TBL,@,VAN,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,15,14:20,1,0,2,3,40.0
36,2018-12-20,36,25-281,TBL,@,CGY,W,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,24,17:49,0,0,4,6,40.0
37,2018-12-22,37,25-283,TBL,@,EDM,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,17,12:56,0,0,1,2,33.3
38,2018-12-27,38,25-288,TBL,,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,6:02,0,0,0,3,0.0
39,2019-01-12,39,25-304,TBL,@,BUF,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,15,11:00,0,0,1,2,33.3
40,2019-01-13,40,25-305,TBL,@,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,15:46,1,0,5,7,41.7
41,2019-01-15,41,25-307,TBL,@,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,11:04,1,0,6,4,60.0
42,2019-01-17,42,25-309,TBL,,TOR,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,10:06,0,0,1,4,20.0
43,2019-01-19,43,25-311,TBL,,SJS,W,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,19,11:28,0,0,3,3,50.0
44,2019-01-30,44,25-322,TBL,@,PIT,L,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,17,11:04,2,1,2,0,100.0
45,2019-02-01,45,25-324,TBL,@,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,12:36,3,1,1,3,25.0
46,2019-02-02,46,25-325,TBL,@,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,11:06,2,0,2,3,40.0
47,2019-02-05,47,25-328,TBL,,VEG,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,13:44,1,0,3,0,100.0
48,2019-02-07,48,25-330,TBL,,STL,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,15:15,6,0,4,4,50.0
49,2019-02-09,49,25-332,TBL,,PIT,W,1,0,1,1,0,1,0,0,1,0,0,0,2,50.0,16,11:05,0,0,4,3,57.1
50,2019-02-10,50,25-333,TBL,@,FLA,W,0,2,2,1,0,0,0,0,0,1,1,0,0,,21,14:03,1,1,3,4,42.9
51,2019-02-12,51,25-335,TBL,,CGY,W,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,18,19:11,4,1,5,6,45.5
52,2019-02-14,52,25-337,TBL,,DAL,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,21,16:23,2,0,1,4,20.0
53,2019-02-16,53,25-339,TBL,,MTL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,13:05,0,1,5,1,83.3
54,2019-02-18,54,25-341,TBL,@,CBJ,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,11:07,1,0,1,5,16.7
55,2019-02-19,55,25-342,TBL,@,PHI,W,1,1,2,2,0,1,0,0,1,0,1,0,3,33.3,20,15:14,2,0,1,4,20.0
56,2019-02-21,56,25-344,TBL,,BUF,W,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,22,13:47,4,1,6,6,50.0
57,2019-02-25,57,25-348,TBL,,LAK,W,1,0,1,1,4,1,0,0,0,0,0,0,2,50.0,22,17:48,0,0,8,4,66.7
58,2019-02-27,58,25-350,TBL,@,NYR,W,1,0,1,-1,4,0,1,0,0,0,0,0,3,33.3,17,13:17,2,0,2,6,25.0
59,2019-02-28,59,25-351,TBL,@,BOS,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,15:05,3,1,0,3,0.0
60,2019-03-02,60,25-353,TBL,,OTT,W,0,0,0,3,2,0,0,0,0,0,0,0,0,,16,12:06,1,0,1,3,25.0
61,2019-03-05,61,25-356,TBL,,WPG,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,16,14:46,3,0,6,2,75.0
62,2019-03-07,62,25-358,TBL,,MIN,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,14:26,0,0,3,2,60.0
63,2019-03-09,63,25-360,TBL,,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,15,13:29,4,0,4,4,50.0
64,2019-03-11,64,25-362,TBL,@,TOR,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,21,16:31,1,1,2,2,50.0
65,2019-03-14,65,26-000,TBL,@,DET,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,19,15:42,1,0,1,6,14.3
66,2019-03-16,66,26-002,TBL,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,17,14:44,0,0,7,2,77.8
67,2019-03-18,67,26-004,TBL,,ARI,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,20,16:31,2,0,7,1,87.5
68,2019-03-20,68,26-006,TBL,@,WSH,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,19,14:05,3,1,3,6,33.3
69,2019-03-21,69,26-007,TBL,@,CAR,W,0,2,2,1,0,0,0,0,0,1,1,0,1,0.0,17,17:14,1,2,9,1,90.0
70,2019-03-23,70,26-009,TBL,@,STL,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,19,16:45,0,0,7,6,53.8
71,2019-03-25,71,26-011,TBL,,BOS,W,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,20,19:56,0,0,5,1,83.3
72,2019-03-30,72,26-016,TBL,,WSH,L,1,1,2,-2,0,1,0,0,0,0,1,0,1,100.0,16,13:38,3,1,3,4,42.9
73,2019-04-01,73,26-018,TBL,@,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,12:45,3,0,0,2,0.0
74,2019-04-02,74,26-019,TBL,@,MTL,L,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,10:54,1,1,2,2,50.0
75,2019-04-06,75,26-023,TBL,@,BOS,W,0,2,2,0,0,0,0,0,0,1,1,0,1,0.0,20,16:47,0,0,8,4,66.7
1,2017-10-05,1,24-205,NYR,,COL,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,23,16:35,2,0,4,1,80.0
2,2017-10-07,2,24-207,NYR,@,TOR,L,1,1,2,0,0,1,0,0,0,1,0,0,2,50.0,23,16:39,2,2,7,8,46.7
3,2017-10-08,3,24-208,NYR,,MTL,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,20,16:17,1,0,10,3,76.9
4,2017-10-10,4,24-210,NYR,,STL,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,14:56,2,0,4,4,50.0
5,2017-10-13,5,24-213,NYR,@,CBJ,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19,18:24,0,0,4,3,57.1
6,2017-10-14,6,24-214,NYR,,NJD,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,25,19:57,0,1,10,2,83.3
7,2017-10-17,7,24-217,NYR,,PIT,L-OT,1,2,3,2,0,0,1,0,0,2,0,0,1,100.0,23,15:48,0,0,1,1,50.0
8,2017-10-19,8,24-219,NYR,,NYI,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,24,18:18,3,0,1,5,16.7
9,2017-10-21,9,24-221,NYR,,NSH,W,0,1,1,-1,0,0,0,0,0,0,1,0,0,,21,16:40,2,0,2,2,50.0
10,2017-10-23,10,24-223,NYR,,SJS,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,25,18:55,1,0,8,6,57.1
11,2017-10-26,11,24-226,NYR,,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,15:37,0,0,7,1,87.5
12,2017-10-28,12,24-228,NYR,@,MTL,L,0,2,2,0,0,0,0,0,0,1,1,0,0,,25,18:20,2,0,6,2,75.0
13,2017-10-31,13,24-231,NYR,,VEG,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,12:10,0,0,3,5,37.5
14,2017-11-02,14,24-233,NYR,@,TBL,W,1,0,1,1,0,1,0,0,1,0,0,0,4,25.0,21,12:06,0,0,3,1,75.0
15,2017-11-04,15,24-235,NYR,@,FLA,W,0,3,3,1,0,0,0,0,0,2,1,0,2,0.0,25,16:22,1,1,6,3,66.7
16,2017-11-06,16,24-237,NYR,,CBJ,W,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,25,17:01,1,0,6,4,60.0
17,2017-11-08,17,24-239,NYR,,BOS,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,20,15:10,1,0,5,4,55.6
18,2017-11-11,18,24-242,NYR,,EDM,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,16:07,1,0,5,7,41.7
19,2017-11-15,19,24-246,NYR,@,CHI,L,0,0,0,-3,2,0,0,0,0,0,0,0,0,,24,18:20,0,0,3,2,60.0
20,2017-11-17,20,24-248,NYR,@,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,15:05,0,0,0,5,0.0
21,2017-11-19,21,24-250,NYR,,OTT,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,19,14:58,1,0,7,6,53.8
22,2017-11-22,22,24-253,NYR,@,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,20,15:37,2,1,8,9,47.1
23,2017-11-24,23,24-255,NYR,,DET,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,25,17:37,2,1,12,10,54.5
24,2017-11-26,24,24-257,NYR,,VAN,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,26,21:35,3,2,8,9,47.1
25,2017-11-28,25,24-259,NYR,,FLA,L,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,22,15:23,2,0,8,11,42.1
26,2017-12-01,26,24-262,NYR,,CAR,W,0,1,1,1,2,0,0,0,0,1,0,0,0,,23,15:59,2,1,6,7,46.2
27,2017-12-05,27,24-266,NYR,@,PIT,W,0,1,1,1,2,0,0,0,0,1,0,0,0,,27,18:25,2,0,6,10,37.5
28,2017-12-08,28,24-269,NYR,@,WSH,L,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,22,17:51,0,1,5,8,38.5
29,2017-12-09,29,24-270,NYR,,NJD,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,21,15:27,2,0,3,5,37.5
30,2017-12-11,30,24-272,NYR,,DAL,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,24,16:43,3,0,10,6,62.5
31,2017-12-13,31,24-274,NYR,@,OTT,L,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,24,18:14,2,0,6,6,50.0
32,2017-12-15,32,24-276,NYR,,LAK,W,1,0,1,2,0,1,0,0,0,0,0,0,1,100.0,24,18:37,2,1,8,7,53.3
33,2017-12-16,33,24-277,NYR,@,BOS,W,1,0,1,0,2,0,1,0,0,0,0,0,4,25.0,24,17:44,3,2,8,9,47.1
34,2017-12-19,34,24-280,NYR,,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,23,14:25,2,0,7,4,63.6
35,2017-12-21,35,24-282,NYR,@,NJD,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,14:50,0,0,6,4,60.0
36,2017-12-23,36,24-284,NYR,,TOR,L,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,24,15:07,0,0,13,2,86.7
37,2017-12-27,37,24-288,NYR,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,21:06,0,0,0,0,
38,2017-12-29,38,24-290,NYR,@,DET,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,26,17:17,1,0,4,2,66.7
39,2018-01-01,39,24-293,NYR,@,BUF,W,1,1,2,1,0,0,1,0,1,1,0,0,2,50.0,26,17:30,2,0,2,2,50.0
40,2018-01-03,40,24-295,NYR,,CHI,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,23,18:55,2,1,2,6,25.0
41,2018-01-06,41,24-298,NYR,@,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,20:38,1,0,4,2,66.7
42,2018-01-07,42,24-299,NYR,@,VEG,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,20:08,0,0,4,3,57.1
43,2018-01-13,43,24-305,NYR,,NYI,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,22,16:23,4,0,1,0,100.0
44,2018-01-14,44,24-306,NYR,@,PIT,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,18:19,0,1,11,8,57.9
45,2018-01-16,45,24-308,NYR,,PHI,W,1,0,1,0,0,0,1,0,1,0,0,0,2,50.0,22,14:52,1,1,6,4,60.0
46,2018-01-18,46,24-310,NYR,,BUF,W,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,23,18:34,0,0,8,8,50.0
47,2018-01-20,47,24-312,NYR,@,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,14:55,2,0,7,4,63.6
48,2018-01-21,48,24-313,NYR,@,LAK,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,18:45,4,0,7,6,53.8
49,2018-01-23,49,24-315,NYR,@,ANA,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,4:55,1,0,1,3,25.0
50,2018-01-25,50,24-317,NYR,@,SJS,W,1,2,3,3,0,1,0,0,1,2,0,0,1,100.0,25,15:53,1,1,4,4,50.0
51,2018-02-01,51,24-324,NYR,,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,21,15:21,0,0,3,2,60.0
52,2018-02-03,52,24-326,NYR,@,NSH,L,1,1,2,-1,0,0,1,0,0,0,1,0,1,100.0,27,15:08,1,0,3,1,75.0
53,2018-02-05,53,24-328,NYR,@,DAL,L,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,20,16:51,2,0,0,7,0.0
54,2018-02-07,54,24-330,NYR,,BOS,L,0,0,0,-2,2,0,0,0,0,0,0,0,0,,21,16:29,0,0,0,0,
55,2018-02-09,55,24-332,NYR,,CGY,W,0,2,2,1,0,0,0,0,0,1,1,0,3,0.0,18,15:46,1,0,7,5,58.3
56,2018-02-11,56,24-334,NYR,@,WPG,W,0,0,0,0,4,0,0,0,0,0,0,0,0,,25,16:22,3,1,6,0,100.0
57,2018-02-13,57,24-336,NYR,@,MIN,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,25,19:25,1,1,3,2,60.0
58,2018-02-15,58,24-338,NYR,@,NYI,L,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,24,19:03,2,1,9,1,90.0
59,2018-02-17,59,24-340,NYR,@,OTT,L,0,1,1,-2,0,0,0,0,0,0,1,0,1,0.0,24,14:29,1,1,6,5,54.5
60,2018-02-18,60,24-341,NYR,,PHI,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,17,12:42,2,0,2,3,40.0
61,2018-02-22,61,24-345,NYR,@,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,18:08,1,0,1,1,50.0
62,2018-02-23,62,24-346,NYR,,MIN,L,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,20,16:16,2,0,3,3,50.0
63,2018-02-25,63,24-348,NYR,,DET,L-OT,1,0,1,-1,0,0,1,0,0,0,0,0,3,33.3,23,18:38,1,1,9,13,40.9
64,2018-02-28,64,24-351,TBL,,BUF,L-OT,0,0,0,0,2,0,0,0,0,0,0,0,0,,24,17:40,4,2,5,3,62.5
65,2018-03-01,65,24-352,TBL,@,DAL,W,0,2,2,0,0,0,0,0,0,2,0,0,2,0.0,25,17:59,2,1,4,6,40.0
66,2018-03-03,66,24-354,TBL,,PHI,W,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,19:39,1,0,4,10,28.6
67,2018-03-06,67,24-357,TBL,,FLA,W,1,1,2,1,0,1,0,0,0,1,0,0,2,50.0,24,18:51,5,0,5,7,41.7
68,2018-03-08,68,24-359,TBL,,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,11:44,0,0,8,3,72.7
69,2018-03-10,69,24-361,TBL,,MTL,W,0,1,1,1,2,0,0,0,0,1,0,0,0,,24,20:12,0,0,10,6,62.5
70,2018-03-13,70,24-364,TBL,,OTT,L,3,0,3,0,0,1,2,0,0,0,0,0,10,30.0,24,20:36,1,0,11,7,61.1
71,2018-03-17,71,25-003,TBL,,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,16:46,0,0,0,6,0.0
72,2018-03-18,72,25-004,TBL,,EDM,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,21,19:02,5,0,6,4,60.0
73,2018-03-20,73,25-006,TBL,,TOR,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,16:56,3,0,4,3,57.1
74,2018-03-22,74,25-008,TBL,@,NYI,W,2,0,2,0,0,1,1,0,1,0,0,0,3,66.7,27,19:01,3,0,1,6,14.3
75,2018-03-24,75,25-010,TBL,@,NJD,L,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,21,20:12,2,0,4,4,50.0
76,2018-03-26,76,25-012,TBL,,ARI,L,0,1,1,-2,0,0,0,0,0,0,1,0,2,0.0,26,22:12,3,1,12,2,85.7
77,2018-03-29,77,25-015,TBL,@,BOS,L,1,0,1,-3,2,0,1,0,0,0,0,0,2,50.0,28,17:06,4,0,4,4,50.0
78,2018-03-30,78,25-016,TBL,@,NYR,W,1,1,2,0,2,0,1,0,0,1,0,0,3,33.3,22,16:33,0,0,9,3,75.0
79,2018-04-01,79,25-018,TBL,,NSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,23,19:05,1,0,5,4,55.6
80,2018-04-03,80,25-020,TBL,,BOS,W,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,20,16:40,3,0,6,5,54.5
81,2018-04-06,81,25-023,TBL,,BUF,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,22,18:08,2,0,1,4,20.0
82,2018-04-07,82,25-024,TBL,@,CAR,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,20,17:11,2,0,9,4,69.2
1,2016-10-13,1,23-213,NYR,,NYI,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,24,17:38,2,1,3,2,60.0
2,2016-10-15,2,23-215,NYR,@,STL,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,20,12:44,1,0,1,0,100.0
3,2016-10-17,3,23-217,NYR,,SJS,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,23,13:37,4,2,3,1,75.0
4,2016-10-19,4,23-219,NYR,,DET,L,0,0,0,0,2,0,0,0,0,0,0,0,0,,17,13:11,1,0,0,4,0.0
5,2016-10-22,5,23-222,NYR,@,WSH,W,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,20,15:16,0,2,0,2,0.0
6,2016-10-23,6,23-223,NYR,,ARI,W,1,0,1,-1,0,0,1,0,0,0,0,0,7,14.3,23,17:19,4,1,4,3,57.1
7,2016-10-26,7,23-226,NYR,,BOS,W,0,2,2,1,0,0,0,0,0,1,1,0,3,0.0,26,18:32,1,0,1,3,25.0
8,2016-10-28,8,23-228,NYR,@,CAR,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,17:18,1,1,2,1,66.7
9,2016-10-30,9,23-230,NYR,,TBL,W,1,2,3,4,0,1,0,0,0,2,0,0,1,100.0,23,15:12,1,3,3,2,60.0
10,2016-11-01,10,23-232,NYR,,STL,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,23,16:01,1,1,1,2,33.3
11,2016-11-03,11,23-234,NYR,,EDM,W,1,1,2,3,0,1,0,0,0,1,0,0,4,25.0,27,15:06,3,0,1,1,50.0
12,2016-11-05,12,23-236,NYR,@,BOS,W,0,0,0,2,0,0,0,0,0,0,0,0,0,,26,14:09,1,0,0,0,
13,2016-11-06,13,23-237,NYR,,WPG,W,1,0,1,2,0,1,0,0,1,0,0,0,1,100.0,17,14:18,2,0,0,1,0.0
14,2016-11-08,14,23-239,NYR,,VAN,L,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,22,14:51,0,0,3,4,42.9
15,2016-11-12,15,23-243,NYR,@,CGY,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,20,14:39,1,3,1,2,33.3
16,2016-11-13,16,23-244,NYR,@,EDM,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,25,16:38,2,1,0,1,0.0
17,2016-11-15,17,23-246,NYR,@,VAN,W,2,0,2,2,0,2,0,0,0,0,0,0,4,50.0,24,16:13,0,0,1,3,25.0
18,2016-11-18,18,23-249,NYR,@,CBJ,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,21,15:40,0,0,0,3,0.0
19,2016-11-20,19,23-251,NYR,,FLA,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,14:03,5,0,2,3,40.0
20,2016-11-21,20,23-252,NYR,@,PIT,W,1,0,1,0,0,0,0,1,1,0,0,0,4,25.0,23,16:13,4,1,0,0,
21,2016-11-23,21,23-254,NYR,,PIT,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,22,16:07,0,0,0,1,0.0
22,2016-11-25,22,23-256,NYR,@,PHI,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,24,16:02,3,1,0,1,0.0
23,2016-11-27,23,23-258,NYR,,OTT,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,22,18:24,1,0,8,10,44.4
